date,contract,close,volume
2004-03-11,200406,6960.0,23
2004-03-11,200409,6960.0,78
2004-03-11,200412,7000.0,4
2004-03-12,200403,6807.0,32126
2004-03-12,200404,6822.0,8500
2004-03-12,200406,6846.0,31
2004-03-12,200409,6843.0,36
2004-03-12,200412,6846.0,2
2004-03-15,200403,6563.0,43871
2004-03-15,200404,6595.0,18791
2004-03-15,200406,6635.0,59
2004-03-15,200409,6690.0,26
2004-03-15,200412,6750.0,6
2004-03-16,200403,6555.0,39641
2004-03-16,200404,6570.0,21409
2004-03-16,200406,6593.0,43
2004-03-16,200409,6659.0,11
2004-03-16,200412,6640.0,8
2004-03-17,200403,6565.0,17802
2004-03-17,200404,6599.0,33357
2004-03-17,200406,6645.0,21
2004-03-17,200409,6604.0,10
2004-03-17,200412,6642.0,3
2004-03-18,200404,6845.0,55474
2004-03-18,200405,6849.0,68
2004-03-18,200406,6860.0,32
2004-03-18,200409,6869.0,4
2004-03-18,200412,6849.0,2
2004-03-19,200404,6830.0,39241
2004-03-19,200405,6847.0,132
2004-03-19,200406,6868.0,24
2004-03-19,200409,6866.0,12
2004-03-19,200412,6840.0,2
2004-03-22,200404,6352.0,4625
2004-03-22,200405,6368.0,121
2004-03-22,200406,6388.0,23
2004-03-22,200409,6394.0,5
2004-03-22,200412,6409.0,1
2004-03-23,200404,6055.0,87984
2004-03-23,200405,6069.0,601
2004-03-23,200406,6170.0,99
2004-03-23,200409,6070.0,60
2004-03-23,200412,6100.0,35
2004-03-24,200404,6180.0,52641
2004-03-24,200405,6195.0,351
2004-03-24,200406,6200.0,12
2004-03-24,200409,6198.0,23
2004-03-24,200412,6248.0,5
2004-03-25,200404,6135.0,36784
2004-03-25,200405,6139.0,193
2004-03-25,200406,6132.0,6
2004-03-25,200409,6125.0,12
2004-03-25,200412,6230.0,2
2004-03-26,200404,6125.0,43009
2004-03-26,200405,6130.0,242
2004-03-26,200406,6145.0,10
2004-03-26,200409,6126.0,18
2004-03-26,200412,6143.0,4
2004-03-29,200404,6471.0,42481
2004-03-29,200405,6473.0,260
2004-03-29,200406,6515.0,27
2004-03-29,200409,6478.0,20
2004-03-29,200412,6413.0,23
2004-03-30,200404,6487.0,33745
2004-03-30,200405,6490.0,255
2004-03-30,200406,6515.0,19
2004-03-30,200409,6500.0,5
2004-03-30,200412,6549.0,2
2004-03-31,200404,6480.0,42089
2004-03-31,200405,6487.0,349
2004-03-31,200406,6496.0,43
2004-03-31,200409,6495.0,18
2004-03-31,200412,6470.0,2
2004-04-01,200404,6471.0,30174
2004-04-01,200405,6475.0,222
2004-04-01,200406,6498.0,36
2004-04-01,200409,6478.0,4
2004-04-01,200412,6500.0,4
2004-04-02,200404,6493.0,28722
2004-04-02,200405,6500.0,233
2004-04-02,200406,6493.0,9
2004-04-02,200409,6510.0,4
2004-04-05,200404,6692.0,49188
2004-04-05,200405,6700.0,530
2004-04-05,200406,6700.0,36
2004-04-05,200409,6700.0,8
2004-04-05,200412,6661.0,3
2004-04-06,200404,6660.0,35139
2004-04-06,200405,6660.0,430
2004-04-06,200406,6670.0,21
2004-04-06,200409,6680.0,6
2004-04-06,200412,6690.0,4
2004-04-07,200404,6665.0,21235
2004-04-07,200405,6668.0,213
2004-04-07,200406,6680.0,16
2004-04-07,200409,6710.0,3
2004-04-07,200412,6680.0,1
2004-04-08,200404,6681.0,19851
2004-04-08,200405,6682.0,154
2004-04-08,200406,6680.0,11
2004-04-08,200409,6650.0,3
2004-04-09,200404,6625.0,27819
2004-04-09,200405,6618.0,666
2004-04-09,200406,6635.0,27
2004-04-09,200409,6645.0,8
2004-04-09,200412,6630.0,2
2004-04-12,200404,6800.0,39532
2004-04-12,200405,6809.0,1327
2004-04-12,200406,6810.0,29
2004-04-12,200409,6780.0,4
2004-04-12,200412,6865.0,8
2004-04-13,200404,6823.0,27464
2004-04-13,200405,6850.0,1179
2004-04-13,200406,6824.0,9
2004-04-13,200409,6850.0,6
2004-04-13,200412,6830.0,6
2004-04-14,200404,6920.0,41317
2004-04-14,200405,6921.0,2641
2004-04-14,200406,6835.0,15
2004-04-14,200409,6921.0,7
2004-04-14,200412,6900.0,3
2004-04-15,200404,6749.0,50877
2004-04-15,200405,6750.0,5949
2004-04-15,200406,6700.0,34
2004-04-15,200409,6740.0,5
2004-04-15,200412,6780.0,7
2004-04-16,200404,6828.0,38826
2004-04-16,200405,6832.0,6733
2004-04-16,200406,6826.0,22
2004-04-16,200409,6849.0,5
2004-04-16,200412,6830.0,2
2004-04-19,200404,6809.0,27262
2004-04-19,200405,6795.0,11359
2004-04-19,200406,6805.0,19
2004-04-19,200409,6775.0,1
2004-04-19,200412,6780.0,4
2004-04-20,200404,6839.0,21650
2004-04-20,200405,6840.0,24224
2004-04-20,200406,6830.0,30
2004-04-20,200409,6850.0,5
2004-04-20,200412,6851.0,4
2004-04-21,200404,6824.0,10577
2004-04-21,200405,6832.0,18541
2004-04-21,200406,6824.0,44
2004-04-22,200405,6718.0,65604
2004-04-22,200406,6730.0,147
2004-04-22,200409,6716.0,17
2004-04-22,200412,6700.0,19
2004-04-22,200503,6769.0,68
2004-04-23,200405,6750.0,30451
2004-04-23,200406,6760.0,56
2004-04-23,200409,6735.0,7
2004-04-23,200412,6751.0,1
2004-04-23,200503,6735.0,16
2004-04-26,200405,6720.0,21922
2004-04-26,200406,6728.0,57
2004-04-26,200409,6702.0,17
2004-04-26,200503,6755.0,10
2004-04-27,200405,6680.0,40628
2004-04-27,200406,6672.0,270
2004-04-27,200409,6650.0,23
2004-04-27,200412,6636.0,2
2004-04-27,200503,6651.0,19
2004-04-28,200405,6605.0,33440
2004-04-28,200406,6603.0,225
2004-04-28,200409,6625.0,51
2004-04-28,200412,6616.0,4
2004-04-28,200503,6630.0,17
2004-04-29,200405,6399.0,55098
2004-04-29,200406,6390.0,403
2004-04-29,200409,6395.0,80
2004-04-29,200412,6400.0,6
2004-04-29,200503,6412.0,23
2004-04-30,200405,6020.0,73743
2004-04-30,200406,6061.0,547
2004-04-30,200409,6050.0,78
2004-04-30,200412,6081.0,8
2004-04-30,200503,6051.0,15
2004-05-03,200405,6017.0,40742
2004-05-03,200406,6012.0,190
2004-05-03,200409,6029.0,44
2004-05-03,200503,6102.0,5
2004-05-04,200405,6133.0,39031
2004-05-04,200406,6125.0,327
2004-05-04,200409,6145.0,25
2004-05-04,200412,6001.0,1
2004-05-04,200503,6125.0,3
2004-05-05,200405,5725.0,64666
2004-05-05,200406,5730.0,1035
2004-05-05,200409,5726.0,45
2004-05-05,200412,5810.0,13
2004-05-05,200503,5830.0,7
2004-05-06,200405,5849.0,61689
2004-05-06,200406,5850.0,870
2004-05-06,200409,5902.0,64
2004-05-06,200412,5837.0,7
2004-05-06,200503,5894.0,1
2004-05-07,200405,5979.0,43348
2004-05-07,200406,5975.0,469
2004-05-07,200409,5975.0,16
2004-05-07,200412,5925.0,2
2004-05-07,200503,5943.0,4
2004-05-10,200405,5751.0,40211
2004-05-10,200406,5740.0,756
2004-05-10,200409,5750.0,16
2004-05-10,200503,5770.0,3
2004-05-11,200405,5858.0,55208
2004-05-11,200406,5842.0,1679
2004-05-11,200409,5839.0,48
2004-05-11,200412,5710.0,3
2004-05-12,200405,5942.0,38234
2004-05-12,200406,5928.0,1240
2004-05-12,200409,5947.0,22
2004-05-12,200412,5917.0,3
2004-05-12,200503,5950.0,1
2004-05-13,200405,5890.0,38907
2004-05-13,200406,5870.0,1742
2004-05-13,200409,5850.0,14
2004-05-13,200412,5865.0,2
2004-05-14,200405,5745.0,45489
2004-05-14,200406,5721.0,4235
2004-05-14,200409,5720.0,78
2004-05-14,200412,5860.0,3
2004-05-14,200503,5762.0,4
2004-05-17,200405,5358.0,45298
2004-05-17,200406,5335.0,12182
2004-05-17,200409,5320.0,76
2004-05-17,200412,5339.0,45
2004-05-17,200503,5371.0,7
2004-05-18,200405,5523.0,31290
2004-05-18,200406,5450.0,17819
2004-05-18,200409,5425.0,41
2004-05-18,200412,5449.0,3
2004-05-18,200503,5380.0,1
2004-05-19,200405,5891.0,17440
2004-05-19,200406,5831.0,41114
2004-05-19,200409,5804.0,56
2004-05-19,200412,5750.0,4
2004-05-19,200503,5750.0,2
2004-05-20,200406,5685.0,64609
2004-05-20,200407,5665.0,164
2004-05-20,200409,5666.0,26
2004-05-20,200412,5605.0,4
2004-05-20,200503,5701.0,1
2004-05-21,200406,5840.0,53127
2004-05-21,200407,5815.0,246
2004-05-21,200409,5810.0,24
2004-05-21,200412,5850.0,1
2004-05-24,200406,5871.0,46743
2004-05-24,200407,5830.0,171
2004-05-24,200409,5813.0,13
2004-05-24,200412,5900.0,2
2004-05-24,200503,5900.0,2
2004-05-25,200406,5841.0,38556
2004-05-25,200407,5810.0,207
2004-05-25,200409,5821.0,4
2004-05-25,200503,5714.0,2
2004-05-26,200406,5990.0,39341
2004-05-26,200407,5945.0,313
2004-05-26,200409,5921.0,15
2004-05-26,200412,5980.0,1
2004-05-26,200503,5970.0,1
2004-05-27,200406,6001.0,26676
2004-05-27,200407,5950.0,273
2004-05-27,200409,5928.0,7
2004-05-27,200412,5955.0,1
2004-05-28,200406,6043.0,29754
2004-05-28,200407,6010.0,222
2004-05-28,200409,6015.0,12
2004-05-28,200412,6000.0,2
2004-05-31,200406,5928.0,35231
2004-05-31,200407,5876.0,354
2004-05-31,200409,5894.0,6
2004-05-31,200412,5870.0,5
2004-06-01,200406,5906.0,41623
2004-06-01,200407,5865.0,418
2004-06-01,200409,5845.0,6
2004-06-01,200412,5780.0,3
2004-06-02,200406,5790.0,32455
2004-06-02,200407,5754.0,250
2004-06-02,200409,5769.0,6
2004-06-02,200412,5750.0,3
2004-06-03,200406,5580.0,47982
2004-06-03,200407,5539.0,522
2004-06-03,200409,5470.0,35
2004-06-03,200412,5620.0,5
2004-06-03,200503,5668.0,2
2004-06-04,200406,5607.0,39913
2004-06-04,200407,5574.0,210
2004-06-04,200409,5555.0,3
2004-06-04,200503,5588.0,2
2004-06-07,200406,5890.0,45734
2004-06-07,200407,5839.0,628
2004-06-07,200409,5814.0,6
2004-06-08,200406,5981.0,39146
2004-06-08,200407,5915.0,630
2004-06-08,200409,5900.0,18
2004-06-08,200503,5950.0,1
2004-06-09,200406,5960.0,25188
2004-06-09,200407,5933.0,893
2004-06-09,200409,5873.0,9
2004-06-09,200412,5866.0,3
2004-06-09,200503,5930.0,4
2004-06-10,200406,5840.0,43557
2004-06-10,200407,5785.0,1807
2004-06-10,200409,5764.0,12
2004-06-10,200412,5767.0,4
2004-06-10,200503,5809.0,3
2004-06-11,200406,5715.0,33329
2004-06-11,200407,5645.0,3585
2004-06-11,200409,5650.0,13
2004-06-11,200412,5658.0,1
2004-06-11,200503,5680.0,2
2004-06-14,200406,5540.0,38014
2004-06-14,200407,5447.0,9232
2004-06-14,200409,5420.0,12
2004-06-14,200412,5450.0,3
2004-06-14,200503,5606.0,2
2004-06-15,200406,5604.0,30121
2004-06-15,200407,5541.0,19610
2004-06-15,200409,5505.0,14
2004-06-15,200503,5450.0,2
2004-06-16,200406,5560.0,17950
2004-06-16,200407,5450.0,42859
2004-06-16,200409,5425.0,291
2004-06-16,200412,5425.0,16
2004-06-16,200503,5402.0,7
2004-06-17,200407,5607.0,62878
2004-06-17,200408,5563.0,348
2004-06-17,200409,5539.0,115
2004-06-17,200412,5549.0,27
2004-06-17,200503,5541.0,20
2004-06-18,200407,5463.0,45800
2004-06-18,200408,5410.0,322
2004-06-18,200409,5400.0,102
2004-06-18,200412,5435.0,2
2004-06-18,200503,5475.0,2
2004-06-21,200407,5538.0,43530
2004-06-21,200408,5470.0,169
2004-06-21,200409,5440.0,12
2004-06-23,200407,5660.0,46538
2004-06-23,200408,5614.0,209
2004-06-23,200409,5595.0,10
2004-06-23,200412,5580.0,2
2004-06-24,200407,5712.0,33947
2004-06-24,200408,5649.0,216
2004-06-24,200409,5650.0,23
2004-06-25,200407,5735.0,35556
2004-06-25,200408,5685.0,197
2004-06-25,200409,5656.0,67
2004-06-25,200503,5647.0,17
2004-06-28,200407,5615.0,35960
2004-06-28,200408,5570.0,212
2004-06-28,200409,5575.0,23
2004-06-28,200412,5544.0,1
2004-06-29,200407,5644.0,29181
2004-06-29,200408,5595.0,146
2004-06-29,200409,5578.0,2
2004-06-30,200407,5750.0,40247
2004-06-30,200408,5700.0,371
2004-06-30,200409,5699.0,16
2004-06-30,200412,5640.0,4
2004-06-30,200503,5670.0,7
2004-07-01,200407,5765.0,26725
2004-07-01,200408,5710.0,149
2004-07-01,200409,5691.0,28
2004-07-02,200407,5655.0,25931
2004-07-02,200408,5600.0,285
2004-07-02,200409,5564.0,24
2004-07-02,200412,5570.0,1
2004-07-02,200503,5570.0,1
2004-07-05,200407,5597.0,24339
2004-07-05,200408,5548.0,244
2004-07-05,200409,5488.0,20
2004-07-05,200412,5500.0,2
2004-07-05,200503,5539.0,2
2004-07-06,200407,5667.0,27542
2004-07-06,200408,5615.0,235
2004-07-06,200409,5575.0,6
2004-07-06,200412,5613.0,2
2004-07-07,200407,5650.0,37028
2004-07-07,200408,5607.0,376
2004-07-07,200409,5575.0,14
2004-07-07,200412,5520.0,2
2004-07-08,200407,5634.0,26283
2004-07-08,200408,5592.0,228
2004-07-08,200409,5592.0,8
2004-07-08,200412,5640.0,1
2004-07-09,200407,5707.0,38772
2004-07-09,200408,5657.0,638
2004-07-09,200409,5640.0,12
2004-07-09,200503,5600.0,5
2004-07-12,200407,5707.0,22358
2004-07-12,200408,5663.0,555
2004-07-12,200409,5668.0,10
2004-07-13,200407,5661.0,19661
2004-07-13,200408,5613.0,835
2004-07-13,200409,5613.0,9
2004-07-13,200412,5655.0,1
2004-07-14,200407,5608.0,32520
2004-07-14,200408,5565.0,1482
2004-07-14,200409,5559.0,27
2004-07-15,200407,5550.0,33895
2004-07-15,200408,5491.0,4703
2004-07-15,200409,5483.0,31
2004-07-15,200412,5446.0,7
2004-07-15,200503,5499.0,3
2004-07-16,200407,5505.0,28871
2004-07-16,200408,5445.0,5320
2004-07-16,200409,5430.0,35
2004-07-16,200412,5431.0,12
2004-07-16,200503,5456.0,4
2004-07-19,200407,5511.0,27613
2004-07-19,200408,5445.0,11284
2004-07-19,200409,5390.0,24
2004-07-19,200412,5425.0,4
2004-07-20,200407,5300.0,25758
2004-07-20,200408,5233.0,25243
2004-07-20,200409,5210.0,78
2004-07-20,200412,5305.0,2
2004-07-21,200407,5418.0,13849
2004-07-21,200408,5331.0,34180
2004-07-21,200409,5292.0,106
2004-07-21,200412,5280.0,4
2004-07-22,200408,5291.0,34720
2004-07-22,200409,5255.0,129
2004-07-22,200412,5249.0,1
2004-07-22,200503,5220.0,7
2004-07-22,200506,5209.0,4
2004-07-23,200408,5285.0,29972
2004-07-23,200409,5252.0,67
2004-07-23,200412,5250.0,4
2004-07-26,200408,5275.0,19390
2004-07-26,200409,5229.0,57
2004-07-26,200412,5172.0,2
2004-07-27,200408,5353.0,44806
2004-07-27,200409,5328.0,98
2004-07-27,200412,5230.0,2
2004-07-28,200408,5360.0,27778
2004-07-28,200409,5332.0,96
2004-07-28,200412,5325.0,8
2004-07-29,200408,5297.0,29294
2004-07-29,200409,5270.0,94
2004-07-29,200503,5205.0,4
2004-07-29,200506,5235.0,2
2004-07-30,200408,5356.0,33673
2004-07-30,200409,5340.0,137
2004-07-30,200412,5310.0,2
2004-07-30,200503,5300.0,1
2004-08-02,200408,5280.0,25760
2004-08-02,200409,5256.0,177
2004-08-02,200412,5220.0,6
2004-08-02,200503,5210.0,3
2004-08-02,200506,5206.0,1
2004-08-03,200408,5282.0,23697
2004-08-03,200409,5266.0,147
2004-08-03,200412,5260.0,1
2004-08-04,200408,5254.0,25644
2004-08-04,200409,5217.0,327
2004-08-04,200412,5219.0,1
2004-08-04,200503,5200.0,1
2004-08-05,200408,5399.0,51427
2004-08-05,200409,5360.0,398
2004-08-05,200412,5310.0,3
2004-08-05,200503,5318.0,5
2004-08-05,200506,5259.0,1
2004-08-06,200408,5369.0,30009
2004-08-06,200409,5330.0,295
2004-08-06,200412,5323.0,1
2004-08-06,200503,5330.0,1
2004-08-06,200506,5257.0,7
2004-08-09,200408,5380.0,27565
2004-08-09,200409,5340.0,385
2004-08-09,200412,5300.0,3
2004-08-09,200503,5305.0,22
2004-08-09,200506,5285.0,17
2004-08-10,200408,5364.0,23213
2004-08-10,200409,5326.0,341
2004-08-10,200412,5320.0,33
2004-08-10,200503,5306.0,33
2004-08-10,200506,5255.0,11
2004-08-11,200408,5325.0,33885
2004-08-11,200409,5281.0,1064
2004-08-11,200412,5240.0,9
2004-08-11,200506,5242.0,6
2004-08-12,200408,5348.0,19967
2004-08-12,200409,5304.0,1121
2004-08-12,200412,5279.0,7
2004-08-12,200503,5245.0,8
2004-08-13,200408,5356.0,34742
2004-08-13,200409,5330.0,3975
2004-08-13,200412,5285.0,6
2004-08-13,200503,5265.0,7
2004-08-13,200506,5238.0,4
2004-08-16,200408,5331.0,14680
2004-08-16,200409,5293.0,5160
2004-08-16,200412,5236.0,2
2004-08-16,200503,5225.0,3
2004-08-16,200506,5250.0,4
2004-08-17,200408,5339.0,18196
2004-08-17,200409,5298.0,12538
2004-08-17,200412,5266.0,1
2004-08-17,200506,5225.0,7
2004-08-18,200408,5423.0,18011
2004-08-18,200409,5380.0,41729
2004-08-18,200412,5330.0,21
2004-08-18,200503,5360.0,16
2004-08-18,200506,5241.0,38
2004-08-19,200409,5528.0,40525
2004-08-19,200410,5510.0,147
2004-08-19,200412,5495.0,29
2004-08-19,200503,5470.0,5
2004-08-19,200506,5422.0,35
2004-08-20,200409,5583.0,36137
2004-08-20,200410,5570.0,110
2004-08-20,200412,5506.0,19
2004-08-20,200503,5485.0,1
2004-08-20,200506,5445.0,9
2004-08-23,200409,5606.0,23079
2004-08-23,200410,5588.0,76
2004-08-23,200412,5550.0,2
2004-08-23,200503,5556.0,1
2004-08-23,200506,5508.0,6
2004-08-26,200409,5783.0,35392
2004-08-26,200410,5792.0,215
2004-08-26,200412,5720.0,32
2004-08-26,200503,5747.0,14
2004-08-26,200506,5680.0,11
2004-08-27,200409,5810.0,23284
2004-08-27,200410,5787.0,173
2004-08-27,200412,5750.0,18
2004-08-27,200503,5700.0,1
2004-08-27,200506,5680.0,14
2004-08-30,200409,5785.0,18023
2004-08-30,200410,5775.0,123
2004-08-30,200412,5740.0,3
2004-08-30,200503,5717.0,8
2004-08-30,200506,5730.0,7
2004-08-31,200409,5763.0,52609
2004-08-31,200410,5754.0,409
2004-08-31,200412,5703.0,29
2004-08-31,200503,5699.0,7
2004-08-31,200506,5650.0,14
2004-09-01,200409,5856.0,34567
2004-09-01,200410,5849.0,252
2004-09-01,200412,5790.0,11
2004-09-01,200506,5730.0,6
2004-09-02,200409,5840.0,26755
2004-09-02,200410,5806.0,224
2004-09-02,200412,5810.0,6
2004-09-02,200506,5719.0,7
2004-09-03,200409,5762.0,45361
2004-09-03,200410,5749.0,430
2004-09-03,200412,5727.0,29
2004-09-03,200503,5699.0,10
2004-09-03,200506,5666.0,13
2004-09-06,200409,5780.0,28759
2004-09-06,200410,5765.0,327
2004-09-06,200412,5746.0,9
2004-09-06,200503,5668.0,4
2004-09-06,200506,5680.0,6
2004-09-07,200409,5840.0,33963
2004-09-07,200410,5823.0,494
2004-09-07,200412,5793.0,18
2004-09-07,200503,5750.0,3
2004-09-07,200506,5705.0,4
2004-09-08,200409,5828.0,31458
2004-09-08,200410,5810.0,731
2004-09-08,200412,5791.0,10
2004-09-08,200503,5751.0,5
2004-09-08,200506,5716.0,6
2004-09-09,200409,5843.0,23185
2004-09-09,200410,5825.0,903
2004-09-09,200412,5800.0,14
2004-09-09,200506,5720.0,3
2004-09-10,200409,5841.0,28530
2004-09-10,200410,5833.0,2102
2004-09-10,200412,5798.0,14
2004-09-10,200503,5789.0,4
2004-09-10,200506,5721.0,5
2004-09-13,200409,5930.0,24950
2004-09-13,200410,5929.0,7149
2004-09-13,200412,5895.0,35
2004-09-13,200503,5860.0,4
2004-09-13,200506,5805.0,5
2004-09-14,200409,5935.0,19073
2004-09-14,200410,5929.0,10969
2004-09-14,200412,5895.0,24
2004-09-14,200503,5860.0,3
2004-09-14,200506,5812.0,8
2004-09-15,200409,5879.0,13081
2004-09-15,200410,5871.0,23460
2004-09-15,200412,5839.0,20
2004-09-15,200503,5830.0,4
2004-09-15,200506,5782.0,3
2004-09-16,200410,5868.0,27198
2004-09-16,200411,5878.0,44
2004-09-16,200412,5878.0,25
2004-09-16,200503,5787.0,2
2004-09-16,200506,5800.0,10
2004-09-17,200410,5797.0,26662
2004-09-17,200411,5784.0,59
2004-09-17,200412,5800.0,36
2004-09-17,200503,5765.0,5
2004-09-17,200506,5723.0,9
2004-09-20,200410,5840.0,27601
2004-09-20,200411,5840.0,47
2004-09-20,200412,5820.0,9
2004-09-20,200506,5745.0,6
2004-09-21,200410,5945.0,37292
2004-09-21,200411,5940.0,80
2004-09-21,200412,5920.0,21
2004-09-21,200506,5855.0,3
2004-09-22,200410,5936.0,19250
2004-09-22,200411,5930.0,58
2004-09-22,200412,5935.0,27
2004-09-22,200506,5845.0,2
2004-09-23,200410,5917.0,19885
2004-09-23,200411,5909.0,39
2004-09-23,200412,5890.0,2
2004-09-23,200506,5850.0,2
2004-09-24,200410,5888.0,27518
2004-09-24,200411,5878.0,121
2004-09-24,200412,5860.0,23
2004-09-24,200503,5865.0,1
2004-09-24,200506,5803.0,11
2004-09-27,200410,5870.0,16317
2004-09-27,200411,5876.0,107
2004-09-27,200412,5845.0,6
2004-09-27,200506,5777.0,7
2004-09-29,200410,5857.0,21886
2004-09-29,200411,5849.0,94
2004-09-29,200412,5840.0,17
2004-09-29,200503,5790.0,2
2004-09-29,200506,5798.0,1
2004-09-30,200410,5889.0,27124
2004-09-30,200411,5870.0,162
2004-09-30,200412,5850.0,19
2004-09-30,200503,5870.0,2
2004-09-30,200506,5790.0,8
2004-10-01,200410,5947.0,33218
2004-10-01,200411,5937.0,253
2004-10-01,200412,5930.0,14
2004-10-01,200503,5898.0,1
2004-10-01,200506,5845.0,2
2004-10-04,200410,6105.0,31836
2004-10-04,200411,6100.0,341
2004-10-04,200412,6088.0,28
2004-10-04,200506,6011.0,10
2004-10-05,200410,6123.0,15690
2004-10-05,200411,6110.0,261
2004-10-05,200412,6090.0,16
2004-10-05,200506,6025.0,4
2004-10-06,200410,6088.0,39947
2004-10-06,200411,6078.0,656
2004-10-06,200412,6070.0,31
2004-10-06,200503,6099.0,1
2004-10-06,200506,6015.0,16
2004-10-07,200410,6134.0,25574
2004-10-07,200411,6127.0,384
2004-10-07,200412,6082.0,18
2004-10-07,200503,6085.0,2
2004-10-07,200506,6048.0,7
2004-10-08,200410,6135.0,18294
2004-10-08,200411,6128.0,650
2004-10-08,200412,6120.0,13
2004-10-08,200503,6075.0,3
2004-10-08,200506,6063.0,3
2004-10-11,200410,6118.0,25498
2004-10-11,200411,6110.0,735
2004-10-11,200412,6085.0,9
2004-10-11,200506,6040.0,1
2004-10-12,200410,5991.0,32982
2004-10-12,200411,5980.0,1656
2004-10-12,200412,5970.0,23
2004-10-12,200503,5920.0,2
2004-10-12,200506,5921.0,9
2004-10-13,200410,5994.0,23959
2004-10-13,200411,6000.0,1474
2004-10-13,200412,5980.0,5
2004-10-13,200503,5921.0,1
2004-10-13,200506,5928.0,2
2004-10-14,200410,5850.0,40855
2004-10-14,200411,5848.0,5115
2004-10-14,200412,5823.0,117
2004-10-14,200503,5800.0,8
2004-10-14,200506,5765.0,12
2004-10-15,200410,5816.0,29951
2004-10-15,200411,5816.0,4131
2004-10-15,200412,5800.0,13
2004-10-15,200506,5712.0,1
2004-10-18,200410,5779.0,18174
2004-10-18,200411,5780.0,5756
2004-10-18,200412,5785.0,14
2004-10-18,200506,5725.0,5
2004-10-19,200410,5837.0,23608
2004-10-19,200411,5836.0,17967
2004-10-19,200412,5825.0,39
2004-10-19,200506,5740.0,1
2004-10-20,200410,5775.0,15247
2004-10-20,200411,5785.0,27691
2004-10-20,200412,5796.0,80
2004-10-20,200503,5750.0,1
2004-10-20,200506,5688.0,1
2004-10-21,200411,5779.0,34435
2004-10-21,200412,5785.0,91
2004-10-21,200503,5750.0,1
2004-10-21,200506,5778.0,2
2004-10-22,200411,5796.0,25199
2004-10-22,200412,5798.0,96
2004-10-22,200506,5728.0,3
2004-10-26,200411,5660.0,26563
2004-10-26,200412,5656.0,194
2004-10-26,200503,5612.0,8
2004-10-26,200506,5625.0,4
2004-10-27,200411,5616.0,30301
2004-10-27,200412,5630.0,110
2004-10-27,200503,5630.0,6
2004-10-27,200506,5594.0,4
2004-10-28,200411,5729.0,31206
2004-10-28,200412,5705.0,97
2004-10-28,200503,5680.0,3
2004-10-28,200506,5636.0,1
2004-10-28,200509,5699.0,1
2004-10-29,200411,5691.0,21774
2004-10-29,200412,5689.0,95
2004-10-29,200503,5692.0,1
2004-11-01,200411,5617.0,24525
2004-11-01,200412,5629.0,125
2004-11-01,200503,5601.0,1
2004-11-01,200506,5651.0,1
2004-11-01,200509,5512.0,8
2004-11-02,200411,5751.0,31618
2004-11-02,200412,5747.0,206
2004-11-02,200503,5720.0,7
2004-11-02,200506,5715.0,9
2004-11-02,200509,5630.0,6
2004-11-03,200411,5830.0,43060
2004-11-03,200412,5833.0,375
2004-11-03,200503,5805.0,14
2004-11-03,200506,5736.0,5
2004-11-03,200509,5784.0,5
2004-11-04,200411,5836.0,26726
2004-11-04,200412,5827.0,230
2004-11-04,200503,5830.0,1
2004-11-04,200506,5810.0,4
2004-11-04,200509,5750.0,3
2004-11-05,200411,5920.0,30446
2004-11-05,200412,5927.0,543
2004-11-05,200503,5900.0,1
2004-11-05,200506,5850.0,4
2004-11-05,200509,5830.0,6
2004-11-08,200411,5909.0,17358
2004-11-08,200412,5920.0,303
2004-11-08,200503,5880.0,7
2004-11-08,200506,5880.0,6
2004-11-09,200411,5943.0,27268
2004-11-09,200412,5940.0,807
2004-11-09,200503,5888.0,7
2004-11-09,200506,5890.0,1
2004-11-09,200509,5870.0,3
2004-11-10,200411,5960.0,31408
2004-11-10,200412,5952.0,1299
2004-11-10,200503,5925.0,4
2004-11-10,200506,5890.0,2
2004-11-10,200509,5890.0,2
2004-11-11,200411,5868.0,29323
2004-11-11,200412,5870.0,2309
2004-11-11,200503,5850.0,8
2004-11-11,200506,5839.0,2
2004-11-11,200509,5835.0,1
2004-11-12,200411,5935.0,29339
2004-11-12,200412,5948.0,4736
2004-11-12,200503,5920.0,4
2004-11-12,200506,5900.0,1
2004-11-12,200509,5874.0,8
2004-11-15,200411,5941.0,24579
2004-11-15,200412,5955.0,11930
2004-11-15,200503,5945.0,13
2004-11-15,200506,5900.0,6
2004-11-15,200509,5880.0,11
2004-11-16,200411,5929.0,19583
2004-11-16,200412,5931.0,16840
2004-11-16,200503,5940.0,12
2004-11-16,200506,5890.0,3
2004-11-16,200509,5850.0,1
2004-11-17,200411,6040.0,18339
2004-11-17,200412,6063.0,40468
2004-11-17,200503,6060.0,30
2004-11-17,200506,6045.0,43
2004-11-17,200509,6010.0,47
2004-11-18,200412,6072.0,29707
2004-11-18,200501,6080.0,45
2004-11-18,200503,6072.0,10
2004-11-18,200506,6065.0,5
2004-11-18,200509,6009.0,36
2004-11-19,200412,6056.0,22611
2004-11-19,200501,6066.0,29
2004-11-19,200503,6030.0,92
2004-11-19,200506,6030.0,7
2004-11-19,200509,5962.0,65
2004-11-22,200412,5835.0,44598
2004-11-22,200501,5835.0,127
2004-11-22,200503,5855.0,20
2004-11-22,200506,5835.0,17
2004-11-22,200509,5765.0,19
2004-11-23,200412,5842.0,33263
2004-11-23,200501,5834.0,35
2004-11-23,200503,5842.0,67
