交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2024/07/01,TX,202407  ,22960,23166,22938,22991,11,0.05%,83651,22993,82025,22990,22991,23400,19165,,一般,,
2024/07/01,TX,202407  ,22978,23104,22850,22945,-35,-0.15%,69865,-,-,22945,22947,23400,19165,,盤後,,
2024/07/01,TX,202408  ,22945,23162,22940,22995,25,0.11%,1055,22994,4054,22990,22993,23375,20959,,一般,,
2024/07/01,TX,202408  ,22970,23101,22862,22934,-36,-0.16%,1470,-,-,22942,22948,23375,20959,,盤後,,
2024/07/01,TX,202409  ,22963,23173,22963,22992,4,0.02%,83,23009,2167,23005,23014,23376,15810,,一般,,
2024/07/01,TX,202409  ,22979,23107,22889,22889,-99,-0.43%,89,-,-,22964,22977,23376,15810,,盤後,,
2024/07/01,TX,202412  ,23067,23168,22988,23019,30,0.13%,29,23019,386,23017,23027,23358,16885,,一般,,
2024/07/01,TX,202412  ,22979,23077,22946,22946,-43,-0.19%,23,-,-,22961,22986,23358,16885,,盤後,,
2024/07/01,TX,202503  ,23018,23018,23018,23018,30,0.13%,1,23018,326,23013,23030,23342,19279,,一般,,
2024/07/01,TX,202503  ,22998,23071,22960,22960,-28,-0.12%,11,-,-,22964,22992,23342,19279,,盤後,,
2024/07/01,TX,202506  ,23153,23159,23091,23091,102,0.44%,8,23027,43,23012,23042,23318,22552,,一般,,
2024/07/01,TX,202506  ,23063,23063,22964,22964,-25,-0.11%,3,-,-,22959,22995,23318,22552,,盤後,,
2024/07/02,TX,202407  ,22838,22993,22717,22831,-162,-0.70%,104985,22835,80084,22830,22832,23400,19165,,一般,,
2024/07/02,TX,202407  ,23000,23013,22800,22917,-76,-0.33%,66816,-,-,22917,22920,23400,19165,,盤後,,
2024/07/02,TX,202408  ,22846,22995,22730,22837,-157,-0.68%,937,22838,4462,22836,22840,23375,20959,,一般,,
2024/07/02,TX,202408  ,22995,23011,22808,22923,-71,-0.31%,818,-,-,22921,22926,23375,20959,,盤後,,
2024/07/02,TX,202409  ,22848,23005,22768,22866,-143,-0.62%,130,22866,2205,22858,22867,23376,15810,,一般,,
2024/07/02,TX,202409  ,23007,23012,22841,22889,-120,-0.52%,89,-,-,22939,22948,23376,15810,,盤後,,
2024/07/02,TX,202412  ,22859,23027,22829,22887,-132,-0.57%,13,22887,378,22876,22888,23358,16885,,一般,,
2024/07/02,TX,202412  ,23019,23020,22880,22929,-90,-0.39%,8,-,-,22951,22970,23358,16885,,盤後,,
2024/07/02,TX,202503  ,22859,22995,22826,22890,-128,-0.56%,10,22890,334,22884,22893,23342,19279,,一般,,
2024/07/02,TX,202503  ,22972,22994,22884,22933,-85,-0.37%,6,-,-,22951,22971,23342,19279,,盤後,,
2024/07/02,TX,202506  ,22903,22933,22800,22906,-121,-0.53%,9,22906,52,22892,22901,23318,22552,,一般,,
2024/07/02,TX,202506  ,22975,23022,22875,22913,-114,-0.50%,6,-,-,22952,22982,23318,22552,,盤後,,
2024/07/03,TX,202407  ,23073,23188,22981,23185,350,1.53%,83985,23183,82758,23185,23186,23400,19165,,一般,,
2024/07/03,TX,202407  ,22820,23096,22752,23051,216,0.95%,64970,-,-,23049,23053,23400,19165,,盤後,,
2024/07/03,TX,202408  ,23070,23178,22986,23176,338,1.48%,1028,23175,4609,23176,23179,23375,20959,,一般,,
2024/07/03,TX,202408  ,22835,23092,22760,23050,212,0.93%,798,-,-,23045,23053,23375,20959,,盤後,,
2024/07/03,TX,202409  ,23106,23190,23017,23190,324,1.42%,122,23190,2249,23195,23199,23376,15810,,一般,,
2024/07/03,TX,202409  ,22826,23107,22800,23102,236,1.03%,62,-,-,23064,23075,23376,15810,,盤後,,
2024/07/03,TX,202412  ,23090,23200,23030,23200,313,1.37%,32,23213,370,23211,23216,23358,16885,,一般,,
2024/07/03,TX,202412  ,22867,23120,22833,23098,211,0.92%,33,-,-,23075,23088,23358,16885,,盤後,,
2024/07/03,TX,202503  ,23038,23198,23038,23198,308,1.35%,20,23223,350,23219,23228,23342,19279,,一般,,
2024/07/03,TX,202503  ,22855,23138,22855,23127,237,1.04%,16,-,-,23079,23101,23342,19279,,盤後,,
2024/07/03,TX,202506  ,23142,23220,23124,23220,314,1.37%,45,23220,76,23213,23239,23318,22552,,一般,,
2024/07/03,TX,202506  ,22882,23148,22882,23141,235,1.03%,22,-,-,23084,23116,23318,22552,,盤後,,
2024/07/04,TX,202407  ,23487,23626,23461,23624,441,1.90%,88198,23621,83790,23624,23625,23626,19165,,一般,,
2024/07/04,TX,202407  ,23202,23494,23171,23470,287,1.24%,62182,-,-,23467,23470,23494,19165,,盤後,,
2024/07/04,TX,202408  ,23482,23616,23453,23616,441,1.90%,1346,23613,4842,23615,23618,23616,20959,,一般,,
2024/07/04,TX,202408  ,23175,23482,23165,23458,283,1.22%,1000,-,-,23455,23463,23482,20959,,盤後,,
2024/07/04,TX,202409  ,23469,23642,23469,23642,452,1.95%,242,23642,2327,23637,23645,23642,15810,,一般,,
2024/07/04,TX,202409  ,23201,23488,23193,23458,268,1.16%,94,-,-,23473,23482,23488,15810,,盤後,,
2024/07/04,TX,202412  ,23500,23655,23490,23655,442,1.90%,32,23655,380,23650,23655,23655,16885,,一般,,
2024/07/04,TX,202412  ,23241,23510,23241,23510,297,1.28%,15,-,-,23492,23503,23510,16885,,盤後,,
2024/07/04,TX,202503  ,23500,23661,23500,23636,413,1.78%,17,23659,360,23653,23665,23661,19279,,一般,,
2024/07/04,TX,202503  ,23314,23518,23314,23518,295,1.27%,5,-,-,23498,23511,23518,19279,,盤後,,
2024/07/04,TX,202506  ,23532,23667,23532,23642,422,1.82%,47,23663,107,23656,23670,23667,22552,,一般,,
2024/07/04,TX,202506  ,23353,23527,23335,23522,302,1.30%,47,-,-,23499,23515,23527,22552,,盤後,,
2024/07/05,TX,202407  ,23659,23677,23526,23570,-51,-0.22%,60596,23571,82017,23569,23572,23697,19165,,一般,,
2024/07/05,TX,202407  ,23626,23697,23565,23608,-13,-0.06%,33364,-,-,23608,23615,23697,19165,,盤後,,
2024/07/05,TX,202408  ,23625,23669,23527,23571,-42,-0.18%,980,23568,5374,23565,23571,23688,20959,,一般,,
2024/07/05,TX,202408  ,23624,23688,23564,23601,-12,-0.05%,885,-,-,23601,23611,23688,20959,,盤後,,
