交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2024/11/01,TX,202411  ,22397,22822,22232,22753,-148,-0.65%,87411,22767,71644,22753,22756,23988,20599,,一般,,
2024/11/01,TX,202411  ,22939,22996,22635,22700,-201,-0.88%,63036,-,-,22699,22700,23988,20599,,盤後,,
2024/11/01,TX,202412  ,22437,22833,22250,22800,-119,-0.52%,944,22801,6674,22766,22772,24463,16885,,一般,,
2024/11/01,TX,202412  ,22955,23010,22655,22720,-199,-0.87%,713,-,-,22713,22718,24463,16885,,盤後,,
2024/11/01,TX,202501  ,22466,22861,22293,22820,-137,-0.60%,42,22799,282,22796,22803,23996,22293,,一般,,
2024/11/01,TX,202501  ,23010,23038,22698,22781,-176,-0.77%,27,-,-,22744,22750,23996,22698,,盤後,,
2024/11/01,TX,202503  ,22417,22872,22336,22834,-155,-0.67%,24,22834,445,22829,22837,24435,18886,,一般,,
2024/11/01,TX,202503  ,22951,22951,22739,22847,-142,-0.62%,24,-,-,22775,22786,24435,18886,,盤後,,
2024/11/01,TX,202506  ,22403,22943,22388,22885,-148,-0.64%,8,22885,390,22876,22892,24547,19133,,一般,,
2024/11/01,TX,202506  ,22877,22877,22877,22877,-156,-0.68%,1,-,-,22829,22845,24547,19133,,盤後,,
2024/11/01,TX,202509  ,22214,22254,22214,22254,-600,-2.63%,4,22709,123,22693,22726,23737,21377,,一般,,
2024/11/01,TX,202509  ,22700,22700,22700,22700,-154,-0.67%,1,-,-,22643,22675,23737,21377,,盤後,,
2024/11/04,TX,202411  ,22767,23046,22700,23041,274,1.20%,65879,23036,72446,23037,23040,23988,20599,,一般,,
2024/11/04,TX,202411  ,22756,22986,22692,22781,14,0.06%,51790,-,-,22780,22782,23988,20599,,盤後,,
2024/11/04,TX,202412  ,22801,23044,22716,23039,238,1.04%,769,23036,6959,23037,23043,24463,16885,,一般,,
2024/11/04,TX,202412  ,22760,22989,22708,22784,-17,-0.07%,581,-,-,22789,22795,24463,16885,,盤後,,
2024/11/04,TX,202501  ,22833,23046,22804,23019,220,0.96%,36,23073,289,23069,23077,23996,22293,,一般,,
2024/11/04,TX,202501  ,22790,23010,22744,22809,10,0.04%,25,-,-,22820,22826,23996,22293,,盤後,,
2024/11/04,TX,202503  ,23002,23086,23002,23086,252,1.10%,2,23086,445,23087,23108,24435,18886,,一般,,
2024/11/04,TX,202503  ,22834,23047,22834,23047,213,0.93%,11,-,-,22855,22861,24435,18886,,盤後,,
2024/11/04,TX,202506  ,22949,22956,22949,22956,71,0.31%,2,23146,390,23136,23157,24547,19133,,一般,,
2024/11/04,TX,202506  ,23101,23101,23101,23101,216,0.94%,1,-,-,22899,22913,24547,19133,,盤後,,
2024/11/04,TX,202509  ,22721,22724,22721,22724,15,0.07%,2,22963,123,22947,22979,23737,21377,,一般,,
2024/11/04,TX,202509  ,22839,22849,22839,22849,140,0.62%,2,-,-,22710,22742,23737,21377,,盤後,,
2024/11/05,TX,202411  ,22808,23239,22782,23135,99,0.43%,73010,23137,72684,23136,23142,23988,20599,,一般,,
2024/11/05,TX,202411  ,23039,23107,22801,22848,-188,-0.82%,49475,-,-,22847,22855,23988,20599,,盤後,,
2024/11/05,TX,202412  ,22838,23243,22790,23142,106,0.46%,672,23148,7232,23140,23148,24463,16885,,一般,,
2024/11/05,TX,202412  ,23069,23100,22809,22863,-173,-0.75%,679,-,-,22851,22862,24463,16885,,盤後,,
2024/11/05,TX,202501  ,22835,23275,22831,23168,95,0.41%,48,23168,283,23172,23183,23996,22293,,一般,,
2024/11/05,TX,202501  ,23092,23138,22866,22890,-183,-0.79%,33,-,-,22885,22898,23996,22293,,盤後,,
2024/11/05,TX,202503  ,23152,23250,23049,23149,63,0.27%,4,23207,446,23202,23212,24435,18886,,一般,,
2024/11/05,TX,202503  ,23056,23056,23056,23056,-30,-0.13%,3,-,-,22913,22927,24435,18886,,盤後,,
2024/11/05,TX,202506  ,23117,23117,23100,23100,-46,-0.20%,2,23248,390,23239,23258,24547,19133,,一般,,
2024/11/05,TX,202506  ,23213,23213,23109,23109,-37,-0.16%,2,-,-,22950,22975,24547,19133,,盤後,,
2024/11/05,TX,202509  ,23052,23052,23052,23052,89,0.39%,1,23052,123,23046,23080,23737,21377,,一般,,
2024/11/05,TX,202509  ,-,-,-,-,-,-,0,-,-,22757,22800,23737,21377,,盤後,,
2024/11/06,TX,202411  ,23250,23448,23051,23324,187,0.81%,102643,23319,74000,23324,23327,23988,20599,,一般,,
2024/11/06,TX,202411  ,23136,23346,23047,23250,113,0.49%,46978,-,-,23248,23249,23988,20599,,盤後,,
2024/11/06,TX,202412  ,23271,23455,23065,23336,188,0.81%,1131,23331,7425,23333,23340,24463,16885,,一般,,
2024/11/06,TX,202412  ,23148,23348,23060,23246,98,0.42%,530,-,-,23251,23255,24463,16885,,盤後,,
2024/11/06,TX,202501  ,23271,23482,23099,23366,198,0.85%,65,23364,284,23368,23376,23996,22293,,一般,,
2024/11/06,TX,202501  ,23164,23300,23100,23280,112,0.48%,24,-,-,23280,23286,23996,22293,,盤後,,
2024/11/06,TX,202503  ,23214,23501,23154,23380,173,0.75%,36,23401,451,23398,23405,24435,18886,,一般,,
2024/11/06,TX,202503  ,23249,23249,23249,23249,42,0.18%,1,-,-,23309,23316,24435,18886,,盤後,,
2024/11/06,TX,202506  ,23340,23520,23191,23492,244,1.05%,6,23435,393,23427,23443,24547,19133,,一般,,
2024/11/06,TX,202506  ,23249,23249,23229,23230,-18,-0.08%,4,-,-,23342,23359,24547,19133,,盤後,,
2024/11/06,TX,202509  ,23112,23334,23112,23307,255,1.11%,3,23250,125,23234,23266,23737,21377,,一般,,
2024/11/06,TX,202509  ,23000,23000,23000,23000,-52,-0.23%,2,-,-,23148,23179,23737,21377,,盤後,,
2024/11/07,TX,202411  ,23183,23576,23085,23532,213,0.91%,78519,23525,75116,23533,23534,23988,20599,,一般,,
2024/11/07,TX,202411  ,23385,23475,22938,23241,-78,-0.33%,81016,-,-,23240,23248,23988,20599,,盤後,,
2024/11/07,TX,202412  ,23212,23586,23107,23545,214,0.92%,946,23540,7932,23544,23548,24463,16885,,一般,,
2024/11/07,TX,202412  ,23359,23485,22958,23259,-72,-0.31%,1194,-,-,23255,23266,24463,16885,,盤後,,
2024/11/07,TX,202501  ,23208,23608,23144,23540,176,0.75%,102,23577,290,23575,23580,23996,22293,,一般,,
2024/11/07,TX,202501  ,23440,23512,22998,23315,-49,-0.21%,77,-,-,23286,23301,23996,22293,,盤後,,
2024/11/07,TX,202503  ,23292,23635,23292,23610,209,0.89%,15,23610,455,23608,23614,24435,18886,,一般,,
2024/11/07,TX,202503  ,23406,23406,23048,23328,-73,-0.31%,22,-,-,23319,23334,24435,18886,,盤後,,
2024/11/07,TX,202506  ,23561,23678,23561,23655,220,0.94%,3,23655,392,23639,23653,24547,19133,,一般,,
2024/11/07,TX,202506  ,23162,23162,23161,23161,-274,-1.17%,2,-,-,23350,23379,24547,19133,,盤後,,
2024/11/07,TX,202509  ,23158,23438,23158,23431,181,0.78%,5,23434,125,23433,23468,23737,21377,,一般,,
2024/11/07,TX,202509  ,23000,23000,23000,23000,-250,-1.08%,1,-,-,23165,23203,23737,21377,,盤後,,
