交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2024/08/01,TX,202408  ,22721,22728,22460,22653,369,1.66%,102459,22660,83214,22650,22655,24442,20959,,一般,,
2024/08/01,TX,202408  ,22352,22687,22341,22687,403,1.81%,78971,-,-,22683,22687,24442,20959,,盤後,,
2024/08/01,TX,202409  ,22740,22740,22481,22672,367,1.65%,1280,22677,5266,22665,22672,24441,15810,,一般,,
2024/08/01,TX,202409  ,22363,22705,22360,22705,400,1.79%,849,-,-,22700,22705,24441,15810,,盤後,,
2024/08/01,TX,202410  ,22739,22780,22550,22690,319,1.43%,57,22700,177,22696,22705,23578,21898,,一般,,
2024/08/01,TX,202410  ,22404,22700,22404,22700,329,1.47%,73,-,-,22722,22744,23578,21898,,盤後,,
2024/08/01,TX,202412  ,22803,22805,22557,22719,307,1.37%,50,22735,471,22730,22740,24463,16885,,一般,,
2024/08/01,TX,202412  ,22613,22743,22505,22713,301,1.34%,48,-,-,22713,22788,24463,16885,,盤後,,
2024/08/01,TX,202503  ,22890,22892,22668,22724,244,1.09%,27,22805,391,22796,22815,24435,19279,,一般,,
2024/08/01,TX,202503  ,22607,22730,22553,22730,250,1.11%,8,-,-,22824,22873,24435,19279,,盤後,,
2024/08/01,TX,202506  ,22810,22810,22802,22802,261,1.16%,2,22854,195,22831,22877,24547,22175,,一般,,
2024/08/01,TX,202506  ,22915,22915,22915,22915,374,1.66%,2,-,-,22873,22952,24547,22175,,盤後,,
2024/08/02,TX,202408  ,22000,22099,21508,21533,-1127,-4.97%,139674,21526,87386,21532,21537,24442,20959,,一般,,
2024/08/02,TX,202408  ,22580,22635,22008,22128,-532,-2.35%,114543,-,-,22128,22133,24442,20959,,盤後,,
2024/08/02,TX,202409  ,22014,22120,21528,21552,-1125,-4.96%,1540,21539,5472,21548,21556,24441,15810,,一般,,
2024/08/02,TX,202409  ,22617,22642,22034,22152,-525,-2.32%,1563,-,-,22149,22158,24441,15810,,盤後,,
2024/08/02,TX,202410  ,21975,22128,21572,21572,-1128,-4.97%,184,21587,285,21580,21594,23578,21572,,一般,,
2024/08/02,TX,202410  ,22660,22685,22098,22098,-602,-2.65%,136,-,-,22171,22179,23578,21898,,盤後,,
2024/08/02,TX,202412  ,22142,22142,21689,21689,-1046,-4.60%,41,21629,520,21623,21636,24463,16885,,一般,,
2024/08/02,TX,202412  ,22645,22685,22105,22105,-630,-2.77%,95,-,-,22198,22214,24463,16885,,盤後,,
2024/08/02,TX,202503  ,22121,22125,21721,21721,-1084,-4.75%,22,21721,395,21676,21721,24435,19279,,一般,,
2024/08/02,TX,202503  ,22709,22709,22200,22200,-605,-2.65%,10,-,-,22269,22313,24435,19279,,盤後,,
2024/08/02,TX,202506  ,22194,22221,21738,21738,-1116,-4.88%,40,21738,180,21702,21792,24547,21738,,一般,,
2024/08/02,TX,202506  ,22300,22300,22300,22300,-554,-2.42%,1,-,-,22298,22378,24547,22175,,盤後,,
2024/08/05,TX,202408  ,20712,20742,19374,19374,-2152,-10.00%,211207,19374,77869,-,19374,24442,19374,,一般,,
2024/08/05,TX,202408  ,21495,21524,20951,21097,-429,-1.99%,132785,-,-,21054,21107,24442,20951,,盤後,,
2024/08/05,TX,202409  ,20700,20728,19386,19386,-2153,-10.00%,3524,19386,5934,-,19386,24441,15810,,一般,,
2024/08/05,TX,202409  ,21516,21541,20970,21050,-489,-2.27%,1979,-,-,21045,21103,24441,15810,,盤後,,
2024/08/05,TX,202410  ,20719,20732,19429,19429,-2158,-10.00%,328,19429,310,-,19429,23578,19429,,一般,,
2024/08/05,TX,202410  ,21380,21498,20982,21100,-487,-2.26%,145,-,-,21060,21121,23578,20982,,盤後,,
2024/08/05,TX,202412  ,20799,20799,19467,19467,-2162,-10.00%,269,19467,489,-,19467,24463,16885,,一般,,
2024/08/05,TX,202412  ,21588,21588,21040,21160,-469,-2.17%,127,-,-,21086,21161,24463,16885,,盤後,,
2024/08/05,TX,202503  ,20768,20768,19550,19550,-2171,-9.99%,221,19550,398,-,19549,24435,19279,,一般,,
2024/08/05,TX,202503  ,21473,21485,21158,21168,-553,-2.55%,18,-,-,21127,21252,24435,19279,,盤後,,
2024/08/05,TX,202506  ,20721,20721,19565,19565,-2173,-10.00%,140,19565,166,-,19565,24547,19565,,一般,,
2024/08/05,TX,202506  ,21420,21420,21420,21420,-318,-1.46%,1,-,-,21134,21286,24547,21420,,盤後,,
2024/08/06,TX,202408  ,20395,20790,19589,20420,1046,5.40%,190100,20455,75639,20411,20425,24442,18836,,一般,,
2024/08/06,TX,202408  ,19374,20375,18836,20223,849,4.38%,168624,-,-,20221,20239,24442,18836,,盤後,,
2024/08/06,TX,202409  ,20350,20750,19582,20400,1014,5.23%,2027,20409,6075,20380,20395,24441,15810,,一般,,
2024/08/06,TX,202409  ,19393,20330,18820,20187,801,4.13%,2125,-,-,20178,20202,24441,15810,,盤後,,
2024/08/06,TX,202410  ,20337,20736,19682,20475,1046,5.38%,193,20389,345,20378,20400,23578,18900,,一般,,
2024/08/06,TX,202410  ,19357,20315,18900,20017,588,3.03%,187,-,-,20176,20202,23578,18900,,盤後,,
2024/08/06,TX,202412  ,20337,20744,19660,20398,931,4.78%,74,20397,474,20376,20398,24463,16885,,一般,,
2024/08/06,TX,202412  ,19467,20240,18834,20182,715,3.67%,115,-,-,20186,20215,24463,16885,,盤後,,
2024/08/06,TX,202503  ,20535,20648,20355,20380,830,4.25%,11,20406,375,20392,20421,24435,18886,,一般,,
2024/08/06,TX,202503  ,19440,19995,18886,19995,445,2.28%,38,-,-,20183,20252,24435,18886,,盤後,,
2024/08/06,TX,202506  ,20677,20677,19998,20488,923,4.72%,13,20441,171,20407,20475,24547,19133,,一般,,
2024/08/06,TX,202506  ,19826,20202,19133,20202,637,3.26%,7,-,-,20201,20303,24547,19133,,盤後,,
2024/08/07,TX,202408  ,20500,21335,20494,21131,676,3.30%,155051,21142,78081,21132,21135,24442,18836,,一般,,
2024/08/07,TX,202408  ,20332,20746,19947,20320,-135,-0.66%,130921,-,-,20286,20313,24442,18836,,盤後,,
2024/08/07,TX,202409  ,20477,21305,20477,21114,705,3.45%,2487,21133,6726,21109,21116,24441,15810,,一般,,
2024/08/07,TX,202409  ,20200,20714,19927,20255,-154,-0.75%,1211,-,-,20259,20291,24441,15810,,盤後,,
2024/08/07,TX,202410  ,20540,21300,20532,21120,731,3.59%,153,21128,333,21111,21121,23578,18900,,一般,,
2024/08/07,TX,202410  ,20219,20699,20006,20290,-99,-0.49%,116,-,-,20270,20301,23578,18900,,盤後,,
2024/08/07,TX,202412  ,20617,21300,20521,21156,759,3.72%,77,21116,476,21112,21121,24463,16885,,一般,,
2024/08/07,TX,202412  ,20250,20500,19943,20370,-27,-0.13%,39,-,-,20270,20302,24463,16885,,盤後,,
2024/08/07,TX,202503  ,20550,21300,20550,21300,894,4.38%,14,21142,375,21123,21162,24435,18886,,一般,,
2024/08/07,TX,202503  ,20397,20500,19980,20500,94,0.46%,38,-,-,20274,20341,24435,18886,,盤後,,
