交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2024/03/01,TX,202403  ,18968,19017,18924,18961,0,0.00%,75198,18961,76059,18961,18962,19020,14451,,一般,,
2024/03/01,TX,202403  ,18961,19000,18891,18954,-7,-0.04%,52330,-,-,18953,18960,19020,14451,,盤後,,
2024/03/01,TX,202404  ,18974,19016,18928,18961,0,0.00%,826,18961,1668,18961,18964,19016,17220,,一般,,
2024/03/01,TX,202404  ,18967,19000,18896,18968,7,0.04%,605,-,-,18955,18964,19014,17220,,盤後,,
2024/03/01,TX,202405  ,18974,19009,18931,18960,5,0.03%,70,18960,172,18955,18960,19009,18754,,一般,,
2024/03/01,TX,202405  ,18959,18989,18899,18960,5,0.03%,84,-,-,18950,18960,19002,18754,,盤後,,
2024/03/01,TX,202406  ,18954,18961,18898,18898,3,0.02%,36,18898,636,18898,18901,18961,16016,,一般,,
2024/03/01,TX,202406  ,18888,18937,18858,18899,4,0.02%,31,-,-,18895,18908,18939,16016,,盤後,,
2024/03/01,TX,202409  ,18639,18674,18603,18628,24,0.13%,53,18628,560,18621,18625,18674,15810,,一般,,
2024/03/01,TX,202409  ,18587,18647,18566,18602,-2,-0.01%,28,-,-,18608,18622,18667,15810,,盤後,,
2024/03/01,TX,202412  ,18590,18590,18590,18590,-2,-0.01%,5,18590,145,18591,18600,18636,16885,,一般,,
2024/03/01,TX,202412  ,18566,18601,18550,18601,9,0.05%,9,-,-,18583,18599,18636,16885,,盤後,,
2024/03/04,TX,202403  ,19144,19340,19137,19314,353,1.86%,97821,19311,78964,19313,19314,19340,14451,,一般,,
2024/03/04,TX,202403  ,18970,19175,18912,19124,163,0.86%,65005,-,-,19124,19127,19175,14451,,盤後,,
2024/03/04,TX,202404  ,19151,19335,19139,19311,350,1.85%,1568,19307,2116,19309,19312,19335,17220,,一般,,
2024/03/04,TX,202404  ,18976,19171,18913,19127,166,0.88%,1180,-,-,19123,19126,19171,17220,,盤後,,
2024/03/04,TX,202405  ,19126,19321,19126,19292,332,1.75%,243,19305,213,19303,19307,19321,18754,,一般,,
2024/03/04,TX,202405  ,18960,19160,18915,19140,180,0.95%,110,-,-,19113,19120,19160,18754,,盤後,,
2024/03/04,TX,202406  ,19051,19272,19051,19248,350,1.85%,79,19248,579,19249,19253,19272,16016,,一般,,
2024/03/04,TX,202406  ,18873,19103,18865,19080,182,0.96%,112,-,-,19057,19067,19103,16016,,盤後,,
2024/03/04,TX,202409  ,18808,18982,18808,18962,334,1.79%,76,18972,582,18969,18976,18982,15810,,一般,,
2024/03/04,TX,202409  ,18611,18823,18593,18777,149,0.80%,58,-,-,18771,18787,18823,15810,,盤後,,
2024/03/04,TX,202412  ,18795,18960,18795,18930,340,1.83%,23,18944,160,18941,18947,18960,16885,,一般,,
2024/03/04,TX,202412  ,18587,18800,18587,18787,197,1.06%,19,-,-,18748,18759,18800,16885,,盤後,,
2024/03/05,TX,202403  ,19362,19436,19305,19389,78,0.40%,83640,19390,78397,19389,19390,19437,14451,,一般,,
2024/03/05,TX,202403  ,19314,19437,19312,19377,66,0.34%,54617,-,-,19375,19377,19437,14451,,盤後,,
2024/03/05,TX,202404  ,19363,19432,19308,19391,84,0.44%,1262,19388,2424,19388,19390,19435,17220,,一般,,
2024/03/05,TX,202404  ,19320,19435,19311,19376,69,0.36%,935,-,-,19375,19380,19435,17220,,盤後,,
2024/03/05,TX,202405  ,19360,19425,19315,19373,68,0.35%,74,19383,245,19381,19386,19425,18754,,一般,,
2024/03/05,TX,202405  ,19320,19411,19320,19360,55,0.28%,110,-,-,19368,19375,19411,18754,,盤後,,
2024/03/05,TX,202406  ,19312,19377,19254,19335,87,0.45%,32,19335,576,19330,19334,19377,16016,,一般,,
2024/03/05,TX,202406  ,19268,19354,19268,19314,66,0.34%,46,-,-,19316,19321,19354,16016,,盤後,,
2024/03/05,TX,202409  ,19037,19106,18995,19055,83,0.44%,144,19055,675,19058,19063,19106,15810,,一般,,
2024/03/05,TX,202409  ,18995,19095,18985,19052,80,0.42%,57,-,-,19039,19047,19095,15810,,盤後,,
2024/03/05,TX,202412  ,19005,19063,18988,19026,82,0.43%,11,19026,151,19023,19029,19063,16885,,一般,,
2024/03/05,TX,202412  ,18966,19045,18960,19045,101,0.53%,20,-,-,19007,19016,19045,16885,,盤後,,
2024/03/06,TX,202403  ,19282,19523,19271,19509,119,0.61%,96101,19507,77454,19508,19509,19523,14451,,一般,,
2024/03/06,TX,202403  ,19371,19387,19217,19267,-123,-0.63%,54051,-,-,19270,19274,19437,14451,,盤後,,
2024/03/06,TX,202404  ,19287,19520,19276,19506,118,0.61%,1711,19504,2954,19504,19508,19520,17220,,一般,,
2024/03/06,TX,202404  ,19381,19383,19221,19275,-113,-0.58%,850,-,-,19271,19278,19435,17220,,盤後,,
2024/03/06,TX,202405  ,19298,19515,19279,19492,109,0.56%,128,19502,312,19500,19504,19515,18754,,一般,,
2024/03/06,TX,202405  ,19366,19369,19225,19225,-158,-0.82%,94,-,-,19270,19278,19425,18754,,盤後,,
2024/03/06,TX,202406  ,19236,19460,19231,19445,110,0.57%,80,19453,590,19451,19456,19460,16016,,一般,,
2024/03/06,TX,202406  ,19326,19326,19174,19174,-161,-0.83%,47,-,-,19218,19226,19377,16016,,盤後,,
2024/03/06,TX,202409  ,18985,19190,18975,19174,119,0.62%,97,19174,717,19177,19183,19190,15810,,一般,,
2024/03/06,TX,202409  ,19041,19053,18930,18940,-115,-0.60%,27,-,-,18947,18968,19106,15810,,盤後,,
2024/03/06,TX,202412  ,19018,19158,19018,19143,117,0.61%,7,19143,156,19147,19156,19158,16885,,一般,,
2024/03/06,TX,202412  ,18968,18968,18885,18886,-140,-0.74%,10,-,-,18915,18940,19063,16885,,盤後,,
2024/03/07,TX,202403  ,19688,19770,19584,19709,202,1.04%,122063,19702,75980,19706,19709,19770,14451,,一般,,
2024/03/07,TX,202403  ,19521,19767,19488,19695,188,0.96%,77534,-,-,19695,19699,19767,14451,,盤後,,
2024/03/07,TX,202404  ,19697,19761,19583,19700,196,1.00%,3524,19695,4213,19699,19705,19769,17220,,一般,,
2024/03/07,TX,202404  ,19523,19769,19488,19695,191,0.98%,1893,-,-,19694,19701,19769,17220,,盤後,,
2024/03/07,TX,202405  ,19677,19757,19589,19682,180,0.92%,119,19698,364,19695,19702,19759,18754,,一般,,
