交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2024/12/02,TX,202412  ,22530,22828,22498,22827,520,2.33%,61921,22822,78718,22825,22828,24463,16885,,一般,,
2024/12/02,TX,202412  ,22297,22579,22160,22548,241,1.08%,55241,-,-,22543,22547,24463,16885,,盤後,,
2024/12/02,TX,202501  ,22571,22852,22530,22852,515,2.31%,500,22849,2668,22849,22854,23996,22039,,一般,,
2024/12/02,TX,202501  ,22315,22603,22194,22575,238,1.07%,371,-,-,22570,22577,23996,22039,,盤後,,
2024/12/02,TX,202502  ,22566,22872,22566,22864,495,2.21%,42,22885,71,22883,22888,23319,22084,,一般,,
2024/12/02,TX,202502  ,22288,22628,22237,22599,230,1.03%,28,-,-,22603,22612,23319,22084,,盤後,,
2024/12/02,TX,202503  ,22649,22871,22639,22871,481,2.15%,17,22899,480,22897,22902,24435,18886,,一般,,
2024/12/02,TX,202503  ,22310,22650,22245,22650,260,1.16%,34,-,-,22617,22625,24435,18886,,盤後,,
2024/12/02,TX,202506  ,22680,22971,22680,22971,512,2.28%,13,22971,450,22967,22974,24547,19133,,一般,,
2024/12/02,TX,202506  ,22346,22652,22332,22652,193,0.86%,7,-,-,22688,22695,24547,19133,,盤後,,
2024/12/02,TX,202509  ,22575,22804,22575,22804,512,2.30%,9,22804,190,22801,22811,23737,21377,,一般,,
2024/12/02,TX,202509  ,22554,22554,22554,22554,262,1.18%,1,-,-,22518,22538,23737,21377,,盤後,,
2024/12/03,TX,202412  ,23152,23191,22999,23112,290,1.27%,64384,23111,77052,23110,23112,24463,16885,,一般,,
2024/12/03,TX,202412  ,22832,23129,22803,23102,280,1.23%,41164,-,-,23103,23104,24463,16885,,盤後,,
2024/12/03,TX,202501  ,23188,23200,23030,23142,293,1.28%,761,23141,3060,23140,23143,23996,22039,,一般,,
2024/12/03,TX,202501  ,22868,23156,22833,23140,291,1.27%,474,-,-,23131,23135,23996,22039,,盤後,,
2024/12/03,TX,202502  ,23212,23233,23070,23170,285,1.25%,44,23170,118,23175,23181,23319,22084,,一般,,
2024/12/03,TX,202502  ,22902,23148,22894,23134,249,1.09%,58,-,-,23159,23165,23319,22084,,盤後,,
2024/12/03,TX,202503  ,23168,23172,23144,23170,271,1.18%,9,23191,476,23188,23194,24435,18886,,一般,,
2024/12/03,TX,202503  ,22916,23200,22916,23200,301,1.31%,23,-,-,23174,23179,24435,18886,,盤後,,
2024/12/03,TX,202506  ,23194,23266,23166,23166,195,0.85%,13,23254,453,23251,23258,24547,19133,,一般,,
2024/12/03,TX,202506  ,22985,23235,22971,23235,264,1.15%,57,-,-,23233,23242,24547,19133,,盤後,,
2024/12/03,TX,202509  ,23027,23121,23010,23121,317,1.39%,14,23083,190,23077,23090,23737,21377,,一般,,
2024/12/03,TX,202509  ,22796,23072,22796,23072,268,1.18%,5,-,-,23075,23085,23737,21377,,盤後,,
2024/12/04,TX,202412  ,23200,23296,23071,23294,183,0.79%,52064,23286,75381,23294,23295,24463,16885,,一般,,
2024/12/04,TX,202412  ,23086,23187,22936,23166,55,0.24%,55006,-,-,23165,23166,24463,16885,,盤後,,
2024/12/04,TX,202501  ,23175,23322,23108,23322,181,0.78%,629,23320,3312,23325,23328,23996,22039,,一般,,
2024/12/04,TX,202501  ,23146,23218,22971,23194,53,0.23%,702,-,-,23195,23200,23996,22039,,盤後,,
2024/12/04,TX,202502  ,23235,23362,23140,23354,184,0.79%,66,23354,137,23359,23363,23362,22084,,一般,,
2024/12/04,TX,202502  ,23150,23245,23029,23220,50,0.22%,56,-,-,23230,23235,23319,22084,,盤後,,
2024/12/04,TX,202503  ,23279,23297,23279,23297,106,0.46%,2,23377,475,23375,23379,24435,18886,,一般,,
2024/12/04,TX,202503  ,23235,23262,23032,23177,-14,-0.06%,13,-,-,23243,23248,24435,18886,,盤後,,
2024/12/04,TX,202506  ,23314,23431,23314,23431,177,0.76%,11,23431,455,23438,23442,24547,19133,,一般,,
2024/12/04,TX,202506  ,23305,23305,23265,23270,16,0.07%,8,-,-,23307,23314,24547,19133,,盤後,,
2024/12/04,TX,202509  ,23196,23218,23196,23218,135,0.58%,4,23270,190,23266,23274,23737,21377,,一般,,
2024/12/04,TX,202509  ,23093,23093,22994,23032,-51,-0.22%,7,-,-,23134,23152,23737,21377,,盤後,,
2024/12/05,TX,202412  ,23260,23328,23211,23251,-35,-0.15%,45283,23252,74237,23251,23259,24463,16885,,一般,,
2024/12/05,TX,202412  ,23275,23365,23184,23317,31,0.13%,38809,-,-,23316,23324,24463,16885,,盤後,,
2024/12/05,TX,202501  ,23313,23360,23246,23294,-26,-0.11%,608,23292,3596,23284,23293,23996,22039,,一般,,
2024/12/05,TX,202501  ,23320,23392,23218,23353,33,0.14%,612,-,-,23348,23359,23996,22039,,盤後,,
2024/12/05,TX,202502  ,23352,23391,23288,23341,-13,-0.06%,35,23325,147,23319,23332,23432,22084,,一般,,
2024/12/05,TX,202502  ,23346,23432,23280,23432,78,0.33%,70,-,-,23383,23395,23432,22084,,盤後,,
2024/12/05,TX,202503  ,23366,23388,23366,23366,-11,-0.05%,3,23339,480,23334,23345,24435,18886,,一般,,
2024/12/05,TX,202503  ,23398,23415,23316,23411,34,0.15%,12,-,-,23397,23409,24435,18886,,盤後,,
2024/12/05,TX,202506  ,23400,23450,23400,23449,18,0.08%,4,23404,456,23398,23411,24547,19133,,一般,,
2024/12/05,TX,202506  ,23424,23424,23424,23424,-7,-0.03%,1,-,-,23460,23475,24547,19133,,盤後,,
2024/12/05,TX,202509  ,23269,23287,23269,23287,17,0.07%,2,23236,190,23227,23246,23737,21377,,一般,,
2024/12/05,TX,202509  ,-,-,-,-,-,-,0,-,-,23284,23304,23737,21377,,盤後,,
2024/12/06,TX,202412  ,23321,23360,23134,23179,-73,-0.31%,60688,23180,73146,23175,23179,24463,16885,,一般,,
2024/12/06,TX,202412  ,23268,23453,23241,23346,94,0.40%,32696,-,-,23343,23346,24463,16885,,盤後,,
2024/12/06,TX,202501  ,23340,23395,23172,23221,-71,-0.30%,729,23218,3961,23211,23218,23996,22039,,一般,,
2024/12/06,TX,202501  ,23291,23485,23277,23375,83,0.36%,478,-,-,23376,23382,23996,22039,,盤後,,
2024/12/06,TX,202502  ,23409,23409,23219,23301,-24,-0.10%,53,23254,151,23250,23258,23520,22084,,一般,,
2024/12/06,TX,202502  ,23325,23520,23324,23520,195,0.84%,48,-,-,23412,23418,23520,22084,,盤後,,
2024/12/06,TX,202503  ,23389,23389,23300,23300,-39,-0.17%,9,23265,481,23261,23270,24435,18886,,一般,,
2024/12/06,TX,202503  ,23393,23516,23393,23511,172,0.74%,11,-,-,23424,23431,24435,18886,,盤後,,
2024/12/06,TX,202506  ,23450,23450,23345,23400,-4,-0.02%,13,23336,465,23331,23342,24547,19133,,一般,,
2024/12/06,TX,202506  ,23430,23577,23430,23576,172,0.73%,23,-,-,23487,23497,24547,19133,,盤後,,
2024/12/06,TX,202509  ,23250,23292,23176,23176,-60,-0.26%,8,23176,197,23160,23179,23737,21377,,一般,,
2024/12/06,TX,202509  ,23295,23408,23295,23408,172,0.74%,5,-,-,23316,23331,23737,21377,,盤後,,
2024/12/09,TX,202412  ,23193,23287,23170,23249,69,0.30%,47014,23250,73376,23249,23254,24463,16885,,一般,,
2024/12/09,TX,202412  ,23210,23328,23172,23252,72,0.31%,36462,-,-,23250,23252,24463,16885,,盤後,,
2024/12/09,TX,202501  ,23250,23314,23216,23296,78,0.34%,875,23295,4451,23289,23295,23996,22039,,一般,,
2024/12/09,TX,202501  ,23241,23363,23209,23284,66,0.28%,493,-,-,23287,23292,23996,22039,,盤後,,
2024/12/09,TX,202502  ,23287,23350,23278,23333,79,0.34%,19,23333,161,23331,23341,23520,22084,,一般,,
2024/12/09,TX,202502  ,23297,23391,23286,23330,76,0.33%,29,-,-,23327,23333,23520,22084,,盤後,,
2024/12/09,TX,202503  ,23341,23349,23289,23289,24,0.10%,4,23351,481,23348,23354,24435,18886,,一般,,
2024/12/09,TX,202503  ,23359,23361,23359,23361,96,0.41%,4,-,-,23339,23347,24435,18886,,盤後,,
2024/12/09,TX,202506  ,23387,23406,23387,23404,68,0.29%,3,23418,467,23415,23422,24547,19133,,一般,,
2024/12/09,TX,202506  ,23402,23457,23400,23412,76,0.33%,20,-,-,23407,23416,24547,19133,,盤後,,
2024/12/09,TX,202509  ,23238,23260,23238,23258,82,0.35%,7,23258,199,23246,23268,23737,21377,,一般,,
2024/12/09,TX,202509  ,23288,23288,23288,23288,112,0.48%,1,-,-,23237,23262,23737,21377,,盤後,,
2024/12/10,TX,202412  ,23228,23337,23026,23090,-160,-0.69%,70540,23078,74389,23087,23091,24463,16885,,一般,,
2024/12/10,TX,202412  ,23235,23477,23216,23219,-31,-0.13%,47438,-,-,23216,23221,24463,16885,,盤後,,
2024/12/10,TX,202501  ,23259,23370,23084,23128,-167,-0.72%,1546,23126,5648,23132,23139,23996,22039,,一般,,
2024/12/10,TX,202501  ,23285,23511,23260,23260,-35,-0.15%,964,-,-,23257,23264,23996,22039,,盤後,,
2024/12/10,TX,202502  ,23334,23334,23140,23152,-181,-0.78%,51,23186,165,23181,23191,23550,22084,,一般,,
2024/12/10,TX,202502  ,23414,23550,23306,23306,-27,-0.12%,26,-,-,23298,23308,23550,22084,,盤後,,
2024/12/10,TX,202503  ,23385,23385,23148,23191,-160,-0.69%,17,23191,502,23196,23208,24435,18886,,一般,,
2024/12/10,TX,202503  ,23470,23548,23348,23348,-3,-0.01%,19,-,-,23313,23323,24435,18886,,盤後,,
2024/12/10,TX,202506  ,23481,23482,23238,23238,-180,-0.77%,14,23274,474,23269,23280,24547,19133,,一般,,
2024/12/10,TX,202506  ,23480,23600,23404,23406,-12,-0.05%,28,-,-,23382,23398,24547,19133,,盤後,,
2024/12/10,TX,202509  ,23272,23320,23155,23155,-103,-0.44%,7,23115,205,23105,23125,23737,21377,,一般,,
2024/12/10,TX,202509  ,23420,23431,23245,23245,-13,-0.06%,10,-,-,23210,23228,23737,21377,,盤後,,
2024/12/11,TX,202412  ,22887,23055,22824,22848,-230,-1.00%,60252,22847,76378,22847,22849,24463,16885,,一般,,
2024/12/11,TX,202412  ,23081,23144,22841,22850,-228,-0.99%,47047,-,-,22842,22850,24463,16885,,盤後,,
2024/12/11,TX,202501  ,22926,23100,22874,22899,-227,-0.98%,1602,22898,6744,22894,22899,23996,22039,,一般,,
2024/12/11,TX,202501  ,23137,23188,22895,22895,-231,-1.00%,903,-,-,22891,22900,23996,22039,,盤後,,
2024/12/11,TX,202502  ,23021,23155,22942,22960,-226,-0.97%,50,22960,194,22951,22960,23550,22084,,一般,,
2024/12/11,TX,202502  ,23097,23209,22960,22960,-226,-0.97%,41,-,-,22946,22960,23550,22084,,盤後,,
2024/12/11,TX,202503  ,23036,23159,22954,22992,-199,-0.86%,19,22971,498,22967,22976,24435,18886,,一般,,
2024/12/11,TX,202503  ,23102,23234,23046,23046,-145,-0.63%,15,-,-,22956,22979,24435,18886,,盤後,,
2024/12/11,TX,202506  ,23115,23236,23022,23043,-231,-0.99%,18,23043,467,23038,23048,24547,19133,,一般,,
2024/12/11,TX,202506  ,23197,23270,23068,23069,-205,-0.88%,9,-,-,23029,23052,24547,19133,,盤後,,
2024/12/11,TX,202509  ,22944,22984,22874,22874,-241,-1.04%,9,22874,211,22870,22891,23737,21377,,一般,,
2024/12/11,TX,202509  ,22914,22923,22914,22915,-200,-0.87%,5,-,-,22866,22900,23737,21377,,盤後,,
2024/12/12,TX,202412  ,23004,23211,23003,23107,260,1.14%,59344,23107,77376,23106,23109,24463,16885,,一般,,
2024/12/12,TX,202412  ,22864,23063,22800,23044,197,0.86%,39846,-,-,23038,23044,24463,16885,,盤後,,
2024/12/12,TX,202501  ,23050,23261,23050,23160,262,1.14%,2658,23158,8298,23156,23161,23996,22039,,一般,,
2024/12/12,TX,202501  ,22930,23108,22851,23088,190,0.83%,1062,-,-,23088,23096,23996,22039,,盤後,,
2024/12/12,TX,202502  ,23119,23300,23119,23216,256,1.11%,55,23216,212,23217,23224,23550,22084,,一般,,
2024/12/12,TX,202502  ,22925,23162,22925,23128,168,0.73%,53,-,-,23147,23159,23550,22084,,盤後,,
2024/12/12,TX,202503  ,23200,23287,23200,23236,265,1.15%,18,23236,487,23237,23245,24435,18886,,一般,,
