交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2024/05/02,TX,202405  ,20250,20380,20215,20291,-122,-0.60%,90193,20292,69380,20291,20292,20918,18754,,一般,,
2024/05/02,TX,202405  ,20445,20466,20265,20271,-142,-0.70%,68790,-,-,20269,20277,20918,18754,,盤後,,
2024/05/02,TX,202406  ,20218,20368,20207,20283,-117,-0.57%,1242,20283,3673,20282,20284,20909,16016,,一般,,
2024/05/02,TX,202406  ,20431,20455,20255,20261,-139,-0.68%,923,-,-,20257,20268,20909,16016,,盤後,,
2024/05/02,TX,202407  ,20053,20192,20053,20151,-85,-0.42%,41,20122,312,20121,20124,20385,19165,,一般,,
2024/05/02,TX,202407  ,20285,20285,20097,20097,-139,-0.69%,66,-,-,20093,20108,20385,19165,,盤後,,
2024/05/02,TX,202409  ,19993,20093,19993,20045,-113,-0.56%,66,20033,1527,20032,20034,20789,15810,,一般,,
2024/05/02,TX,202409  ,20178,20200,20035,20035,-123,-0.61%,22,-,-,20013,20030,20789,15810,,盤後,,
2024/05/02,TX,202412  ,20050,20071,20000,20035,-124,-0.62%,13,20035,259,20026,20034,20763,16885,,一般,,
2024/05/02,TX,202412  ,20185,20185,20090,20090,-69,-0.34%,66,-,-,20000,20019,20763,16885,,盤後,,
2024/05/02,TX,202503  ,20093,20093,20034,20034,-144,-0.71%,6,20047,173,20043,20052,20806,19279,,一般,,
2024/05/02,TX,202503  ,20192,20196,20192,20196,18,0.09%,5,-,-,20016,20044,20806,19279,,盤後,,
2024/05/03,TX,202405  ,20548,20597,20306,20382,90,0.44%,100974,20382,70362,20380,20382,20918,18754,,一般,,
2024/05/03,TX,202405  ,20291,20514,20192,20513,221,1.09%,79386,-,-,20510,20514,20918,18754,,盤後,,
2024/05/03,TX,202406  ,20558,20587,20297,20373,90,0.44%,1677,20372,3845,20370,20372,20909,16016,,一般,,
2024/05/03,TX,202406  ,20273,20505,20184,20504,221,1.09%,1635,-,-,20501,20505,20909,16016,,盤後,,
2024/05/03,TX,202407  ,20422,20422,20142,20199,77,0.38%,66,20214,329,20211,20217,20422,19165,,一般,,
2024/05/03,TX,202407  ,20136,20338,20040,20338,216,1.07%,123,-,-,20338,20345,20385,19165,,盤後,,
2024/05/03,TX,202409  ,20309,20313,20047,20123,90,0.45%,65,20123,1554,20117,20122,20789,15810,,一般,,
2024/05/03,TX,202409  ,20025,20253,19948,20253,220,1.10%,35,-,-,20252,20260,20789,15810,,盤後,,
2024/05/03,TX,202412  ,20241,20310,20049,20099,64,0.32%,15,20117,271,20113,20122,20763,16885,,一般,,
2024/05/03,TX,202412  ,20038,20183,19955,20183,148,0.74%,13,-,-,20248,20259,20763,16885,,盤後,,
2024/05/03,TX,202503  ,20338,20338,20076,20076,29,0.14%,8,20129,188,20120,20138,20806,19279,,一般,,
2024/05/03,TX,202503  ,20056,20086,19979,20024,-23,-0.11%,28,-,-,20264,20284,20806,19279,,盤後,,
2024/05/06,TX,202405  ,20685,20714,20562,20602,220,1.08%,83722,20601,73198,20599,20602,20918,18754,,一般,,
2024/05/06,TX,202405  ,20366,20694,20333,20682,300,1.47%,79907,-,-,20682,20685,20918,18754,,盤後,,
2024/05/06,TX,202406  ,20676,20699,20552,20589,217,1.07%,1748,20590,4261,20588,20592,20909,16016,,一般,,
2024/05/06,TX,202406  ,20344,20673,20324,20666,294,1.44%,1428,-,-,20665,20670,20909,16016,,盤後,,
2024/05/06,TX,202407  ,20492,20534,20422,20425,211,1.04%,80,20434,339,20432,20437,20534,19165,,一般,,
2024/05/06,TX,202407  ,20206,20512,20175,20509,295,1.46%,74,-,-,20500,20509,20512,19165,,盤後,,
2024/05/06,TX,202409  ,20423,20435,20328,20351,228,1.13%,54,20329,1567,20327,20332,20789,15810,,一般,,
2024/05/06,TX,202409  ,20103,20411,20082,20411,288,1.43%,55,-,-,20396,20411,20789,15810,,盤後,,
2024/05/06,TX,202412  ,20369,20403,20319,20319,202,1.00%,25,20319,271,20324,20335,20763,16885,,一般,,
2024/05/06,TX,202412  ,20123,20414,20123,20414,297,1.48%,25,-,-,20403,20418,20763,16885,,盤後,,
2024/05/06,TX,202503  ,20388,20393,20344,20344,215,1.07%,30,20344,203,20336,20356,20806,19279,,一般,,
2024/05/06,TX,202503  ,20289,20388,20289,20388,259,1.29%,4,-,-,20398,20425,20806,19279,,盤後,,
2024/05/07,TX,202405  ,20733,20756,20536,20650,49,0.24%,85595,20648,71409,20640,20650,20918,18754,,一般,,
2024/05/07,TX,202405  ,20624,20760,20610,20743,142,0.69%,41046,-,-,20742,20743,20918,18754,,盤後,,
2024/05/07,TX,202406  ,20712,20742,20533,20639,49,0.24%,2380,20641,4989,20633,20643,20909,16016,,一般,,
2024/05/07,TX,202406  ,20610,20744,20604,20732,142,0.69%,1060,-,-,20728,20732,20909,16016,,盤後,,
2024/05/07,TX,202407  ,20579,20579,20398,20482,48,0.23%,80,20482,355,20478,20492,20580,19165,,一般,,
2024/05/07,TX,202407  ,20508,20580,20494,20580,146,0.71%,31,-,-,20566,20572,20580,19165,,盤後,,
2024/05/07,TX,202409  ,20447,20458,20273,20386,57,0.28%,66,20386,1611,20371,20384,20789,15810,,一般,,
2024/05/07,TX,202409  ,20370,20473,20370,20473,144,0.71%,10,-,-,20467,20472,20789,15810,,盤後,,
2024/05/07,TX,202412  ,20358,20388,20300,20368,49,0.24%,27,20368,268,20364,20378,20763,16885,,一般,,
2024/05/07,TX,202412  ,20372,20436,20371,20431,112,0.55%,11,-,-,20461,20469,20763,16885,,盤後,,
2024/05/07,TX,202503  ,20482,20497,20292,20413,69,0.34%,29,20413,217,20388,20413,20806,19279,,一般,,
2024/05/07,TX,202503  ,-,-,-,-,-,-,0,-,-,20477,20495,20806,19279,,盤後,,
2024/05/08,TX,202405  ,20618,20738,20574,20725,77,0.37%,73449,20724,71217,20719,20725,20918,18754,,一般,,
2024/05/08,TX,202405  ,20655,20684,20609,20627,-21,-0.10%,36969,-,-,20627,20630,20918,18754,,盤後,,
2024/05/08,TX,202406  ,20621,20732,20570,20715,74,0.36%,2739,20717,6041,20713,20720,20909,16016,,一般,,
2024/05/08,TX,202406  ,20647,20673,20603,20618,-23,-0.11%,1052,-,-,20618,20624,20909,16016,,盤後,,
2024/05/08,TX,202407  ,20480,20579,20429,20566,84,0.41%,52,20566,361,20558,20568,20580,19165,,一般,,
2024/05/08,TX,202407  ,20502,20502,20471,20486,4,0.02%,15,-,-,20467,20475,20580,19165,,盤後,,
2024/05/08,TX,202409  ,20370,20462,20329,20457,71,0.35%,58,20457,1607,20456,20466,20789,15810,,一般,,
2024/05/08,TX,202409  ,20398,20413,20368,20377,-9,-0.04%,18,-,-,20359,20366,20789,15810,,盤後,,
2024/05/08,TX,202412  ,20359,20460,20359,20460,92,0.45%,11,20460,265,20445,20460,20763,16885,,一般,,
2024/05/08,TX,202412  ,20364,20364,20364,20364,-4,-0.02%,1,-,-,20351,20363,20763,16885,,盤後,,
2024/05/08,TX,202503  ,20379,20480,20346,20480,67,0.33%,6,20480,217,20474,20492,20806,19279,,一般,,
2024/05/08,TX,202503  ,-,-,-,-,-,-,0,-,-,20376,20394,20806,19279,,盤後,,
2024/05/09,TX,202405  ,20707,20763,20605,20612,-112,-0.54%,79443,20612,67471,20612,20615,20918,18754,,一般,,
2024/05/09,TX,202405  ,20750,20756,20614,20722,-2,-0.01%,52248,-,-,20718,20722,20918,18754,,盤後,,
2024/05/09,TX,202406  ,20720,20758,20607,20612,-105,-0.51%,3650,20612,7619,20611,20616,20909,16016,,一般,,
2024/05/09,TX,202406  ,20738,20747,20613,20715,-2,-0.01%,2005,-,-,20715,20719,20909,16016,,盤後,,
2024/05/09,TX,202407  ,20561,20602,20470,20479,-87,-0.42%,76,20479,381,20471,20477,20602,19165,,一般,,
2024/05/09,TX,202407  ,20594,20594,20486,20541,-25,-0.12%,52,-,-,20564,20572,20594,19165,,盤後,,
2024/05/09,TX,202409  ,20459,20501,20380,20380,-77,-0.38%,36,20380,1621,20367,20380,20789,15810,,一般,,
2024/05/09,TX,202409  ,20491,20491,20370,20451,-6,-0.03%,38,-,-,20462,20470,20789,15810,,盤後,,
2024/05/09,TX,202412  ,20435,20450,20369,20369,-91,-0.44%,5,20369,276,20358,20375,20763,16885,,一般,,
2024/05/09,TX,202412  ,20454,20454,20380,20438,-22,-0.11%,7,-,-,20455,20468,20763,16885,,盤後,,
2024/05/09,TX,202503  ,20465,20465,20396,20403,-77,-0.38%,12,20403,218,20378,20408,20806,19279,,一般,,
2024/05/09,TX,202503  ,20465,20465,20465,20465,-15,-0.07%,2,-,-,20481,20502,20806,19279,,盤後,,
2024/05/10,TX,202405  ,20738,20828,20616,20809,197,0.96%,97925,20812,63044,20809,20815,20918,18754,,一般,,
2024/05/10,TX,202405  ,20606,20722,20559,20700,88,0.43%,50064,-,-,20700,20709,20918,18754,,盤後,,
2024/05/10,TX,202406  ,20730,20827,20615,20809,197,0.96%,10824,20811,13644,20805,20813,20909,16016,,一般,,
2024/05/10,TX,202406  ,20602,20719,20562,20704,92,0.45%,2603,-,-,20700,20709,20909,16016,,盤後,,
2024/05/10,TX,202407  ,20582,20665,20483,20655,176,0.86%,115,20655,405,20652,20664,20665,19165,,一般,,
2024/05/10,TX,202407  ,20479,20562,20439,20562,83,0.41%,41,-,-,20548,20565,20602,19165,,盤後,,
2024/05/10,TX,202409  ,20500,20569,20388,20560,180,0.88%,126,20560,1690,20554,20564,20789,15810,,一般,,
2024/05/10,TX,202409  ,20355,20469,20328,20460,80,0.39%,56,-,-,20456,20476,20789,15810,,盤後,,
2024/05/10,TX,202412  ,20478,20555,20405,20555,186,0.91%,12,20555,272,20546,20561,20763,16885,,一般,,
2024/05/10,TX,202412  ,20357,20449,20357,20449,80,0.39%,8,-,-,20452,20472,20763,16885,,盤後,,
2024/05/10,TX,202503  ,20500,20578,20500,20578,175,0.86%,6,20578,219,20570,20597,20806,19279,,一般,,
2024/05/10,TX,202503  ,20438,20445,20438,20445,42,0.21%,2,-,-,20477,20505,20806,19279,,盤後,,
2024/05/13,TX,202405  ,20942,20965,20833,20883,71,0.34%,98279,20881,42670,20881,20882,20984,18754,,一般,,
2024/05/13,TX,202405  ,20834,20984,20827,20948,136,0.65%,61960,-,-,20944,20948,20984,18754,,盤後,,
2024/05/13,TX,202406  ,20940,20965,20835,20883,72,0.35%,30055,20884,35977,20882,20885,20982,16016,,一般,,
2024/05/13,TX,202406  ,20830,20982,20826,20946,135,0.65%,4119,-,-,20943,20949,20982,16016,,盤後,,
2024/05/13,TX,202407  ,20791,20822,20698,20735,80,0.39%,68,20735,435,20736,20740,20827,19165,,一般,,
2024/05/13,TX,202407  ,20679,20827,20679,20792,137,0.66%,87,-,-,20799,20807,20827,19165,,盤後,,
2024/05/13,TX,202409  ,20691,20707,20597,20618,58,0.28%,254,20633,1706,20630,20636,20789,15810,,一般,,
2024/05/13,TX,202409  ,20600,20720,20576,20680,120,0.58%,48,-,-,20686,20694,20789,15810,,盤後,,
2024/05/13,TX,202412  ,20668,20699,20585,20626,71,0.35%,13,20626,274,20624,20631,20763,16885,,一般,,
2024/05/13,TX,202412  ,20595,20700,20582,20664,109,0.53%,15,-,-,20681,20691,20763,16885,,盤後,,
2024/05/13,TX,202503  ,20705,20705,20638,20638,60,0.29%,3,20638,219,20642,20656,20806,19279,,一般,,
2024/05/13,TX,202503  ,20602,20750,20602,20749,171,0.83%,15,-,-,20702,20723,20806,19279,,盤後,,
2024/05/14,TX,202405  ,20892,21015,20868,21013,132,0.63%,83853,21006,29010,21008,21013,21015,18754,,一般,,
2024/05/14,TX,202405  ,20887,20944,20853,20883,2,0.01%,30091,-,-,20876,20884,20984,18754,,盤後,,
2024/05/14,TX,202406  ,20876,21014,20870,21014,130,0.62%,35328,21009,50624,21009,21014,21014,16016,,一般,,
2024/05/14,TX,202406  ,20891,20942,20857,20887,3,0.01%,5075,-,-,20880,20888,20982,16016,,盤後,,
2024/05/14,TX,202407  ,20741,20850,20731,20848,113,0.54%,111,20848,455,20844,20857,20850,19165,,一般,,
2024/05/14,TX,202407  ,20735,20797,20735,20741,6,0.03%,36,-,-,20731,20742,20827,19165,,盤後,,
2024/05/14,TX,202409  ,20644,20750,20631,20750,117,0.57%,63,20750,1721,20744,20756,20789,15810,,一般,,
2024/05/14,TX,202409  ,20623,20680,20623,20659,26,0.13%,26,-,-,20630,20643,20789,15810,,盤後,,
2024/05/14,TX,202412  ,20700,20731,20690,20731,105,0.51%,8,20745,273,20740,20751,20763,16885,,一般,,
2024/05/14,TX,202412  ,20639,20674,20605,20605,-21,-0.10%,12,-,-,20622,20637,20763,16885,,盤後,,
2024/05/14,TX,202503  ,20720,20768,20710,20766,128,0.62%,14,20766,220,20760,20776,20806,19279,,一般,,
2024/05/14,TX,202503  ,20680,20706,20680,20685,47,0.23%,5,-,-,20642,20659,20806,19279,,盤後,,
2024/05/15,TX,202405  ,21184,21361,21116,21143,137,0.65%,63511,0,13984,21142,21143,21361,18754,,一般,,
2024/05/15,TX,202405  ,21018,21177,20944,21170,164,0.78%,44716,-,-,21170,21171,21177,18754,,盤後,,
2024/05/15,TX,202406  ,21192,21381,21120,21247,238,1.13%,63095,21243,63523,21246,21247,21381,16016,,一般,,
2024/05/15,TX,202406  ,21026,21176,20950,21172,163,0.78%,12633,-,-,21172,21173,21176,16016,,盤後,,
2024/05/15,TX,202407  ,20998,21212,20993,21097,249,1.19%,249,21097,503,21101,21106,21212,19165,,一般,,
2024/05/15,TX,202407  ,20864,21018,20800,21016,168,0.81%,110,-,-,21012,21020,21018,19165,,盤後,,
2024/05/15,TX,202409  ,20871,21100,20871,20995,245,1.18%,150,20995,1731,20997,21004,21100,15810,,一般,,
